unique_id,regulatory_status,report_type,ingredient_category,ingredient,adulterant,fraud_type,pub_year,detection_method,ref,inline_ref
35769,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: ICP-AES for metals combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35770,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,"Review of methods: moisture content, pH, free acidity, reducing sugars and sucrose contents, fructose_glucose ratio, ash and proline content, invertase and diastase activities, hydroxymethylfurfural and mineral content (sodium, potassium, iron, calcium, zinc, and copper), as well as rheological properties, all combined with  chemometrics","Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35771,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: NIR with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35772,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: IRMS for 13C/12C combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35773,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Reivew of methods: AAS for minerals combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35774,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: MIR ',"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35775,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: NMR with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35776,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: ICP-MS for elemental analysis combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35777,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: TXRF combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35778,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: Amino acid analysis combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35779,Food Ingredients,Scholarly,Sweeteners,Honey (botanical origin specific),Honey of non-authentic botanical origin,Replacement,2012,Review of methods: front-face fluorescence spectrometry combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35780,Food Ingredients,Scholarly,Sweeteners,Honey,Non-authentic sugars,Replacement,2012,Review of methods: FT-Raman with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35781,Food Ingredients,Scholarly,Sweeteners,Honey,Non-authentic sugars,Replacement,2012,Review of methods: FT-IR with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35782,Food Ingredients,Scholarly,Sweeteners,Honey,Non-authentic sugars,Replacement,2012,Review of methods: MIR with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35783,Food Ingredients,Scholarly,Sweeteners,Honey,Non-authentic sugars,Replacement,2012,Review of methods: HPLC-PAD for sugars fingerprint combined with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35784,Food Ingredients,Scholarly,Sweeteners,Honey,Non-authentic sugars,Replacement,2012,Review of methods: NIR with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35785,Food Ingredients,Scholarly,Sweeteners,Honey,Non-authentic sugars,Replacement,2012,Review of methods: NMR with chemometrics,"Camina JM, Pellerano RG & Marchevsky EJ. 2012. Geographical and Botanical Classification of Honeys and Apicultural Products by Chemometric Methods. A Review. Current Analytical Chemistry 8(3):408-425.",Camina and others 2012
35786,Food Ingredients,Scholarly,Spices,Saffron (geogrphaphic origin specific),Saffron of non-authentic geographic origin,Replacement,2012,"UV-Vis, HLPC, GC, and stable elemental analysis combined with chemometrics","Maggi L, Carmona M, Kelly SD, Marigheto N & Alonso GL. 2011a. Geographical origin differentiation of saffron spice (Crocus sativus L. stigmas) ñ Preliminary investigation using chemical and multi-element (H, C, N) stable isotope analysis. Food Chemistry 128(2):543-548.",Maggi and others 2011a
35789,Food Ingredients,Scholarly,Milk,Milk (powder),Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35790,Food Ingredients,Scholarly,Dairy products and milk derivatives,Milk ingredient,Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35791,Food Ingredients,Scholarly,Sweeteners,Lactose*,Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35792,Food Ingredients,Scholarly,Other,Povidone*,Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35793,Food Ingredients,Scholarly,Protein-based ingredients,Whey protein*,Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35794,Food Ingredients,Scholarly,"Cereals, grains, and pulses",Wheat bran,Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35795,Food Ingredients,Scholarly,Protein-based ingredients,Wheat gluten*,Melamine,Replacement,2012,Surface enhanced Raman spectrometry,"Mecker LC, Tyner KM, Kauffman JF, Arzhantsev S, Mans DJ & Gryniewicz-Ruzicka CM. 2012. Selective melamine detection in multiple sample matrices with a portable Raman instrument using surface enhanced Raman spectroscopy-active gold nanoparticles. Analytica Chimica Acta 733:48-55.",Mecker and others 2012
35796,Food Ingredients,Scholarly,Gums,Gelatin* (bovine or porcine),Gelatin of non-authentic animal origin (porcine or bovine),Replacement,2012,Review of methods: MIR,"Nhari RMHR, Ismail A & Che Man YB. 2012. Analytical Methods for Gelatin Differentiation from Bovine and Porcine Origins and Food Products. Journal of Food Science 77(1):R42-R46.",Nhari and others 2012
35797,Food Ingredients,Scholarly,Gums,Gelatin* (bovine or porcine),Gelatin of non-authentic animal origin (porcine or bovine),Replacement,2012,Review of methods: MIR with chemometrics,"Nhari RMHR, Ismail A & Che Man YB. 2012. Analytical Methods for Gelatin Differentiation from Bovine and Porcine Origins and Food Products. Journal of Food Science 77(1):R42-R46.",Nhari and others 2012
35798,Food Ingredients,Scholarly,Gums,Gelatin* (bovine or porcine),Gelatin of non-authentic animal origin (porcine or bovine),Replacement,2012,Review of methods: Calcium phosphate precipitation,"Nhari RMHR, Ismail A & Che Man YB. 2012. Analytical Methods for Gelatin Differentiation from Bovine and Porcine Origins and Food Products. Journal of Food Science 77(1):R42-R46.",Nhari and others 2012
35799,Food Ingredients,Scholarly,Gums,Gelatin* (bovine or porcine),Gelatin of non-authentic animal origin (porcine or bovine),Replacement,2012,Review of methods: HPLC for amino acid analysis combined with chemometrics,"Nhari RMHR, Ismail A & Che Man YB. 2012. Analytical Methods for Gelatin Differentiation from Bovine and Porcine Origins and Food Products. Journal of Food Science 77(1):R42-R46.",Nhari and others 2012
35800,Food Ingredients,Scholarly,Gums,Gelatin* (bovine or porcine),Gelatin of non-authentic animal origin (porcine or bovine),Replacement,2012,Review of methods: HPLC-MS for peptides,"Nhari RMHR, Ismail A & Che Man YB. 2012. Analytical Methods for Gelatin Differentiation from Bovine and Porcine Origins and Food Products. Journal of Food Science 77(1):R42-R46.",Nhari and others 2012
35801,Food Ingredients,Scholarly,Gums,Gelatin* (bovine or porcine),Gelatin of non-authentic animal origin (porcine or bovine),Replacement,2012,Review of methods: ELISA for adulterant,"Nhari RMHR, Ismail A & Che Man YB. 2012. Analytical Methods for Gelatin Differentiation from Bovine and Porcine Origins and Food Products. Journal of Food Science 77(1):R42-R46.",Nhari and others 2012
35816,Food Ingredients,Scholarly,Oils,Argan oil (Argania spinosa),Sunflower oil,Replacement,2012,MIR with chemometrics,"Oussama A, Elabadi F & Devos O. 2012. Analysis of Argan Oil Adulteration Using Infrared Spectroscopy. Spectroscopy Letters 45(6):458-463.",Oussama and others 2012
35817,Food Ingredients,Scholarly,Oils,Argan oil (Argania spinosa),Soybean oil,Replacement,2012,MIR with chemometrics,"Oussama A, Elabadi F & Devos O. 2012. Analysis of Argan Oil Adulteration Using Infrared Spectroscopy. Spectroscopy Letters 45(6):458-463.",Oussama and others 2012
35818,Food Ingredients,Scholarly,Oils,Olive oil,Olive oil of non-authentic geographic origin,Replacement,2012,Review of methods: MIR with chemometrics,"Ozen B & Tokatli F. 2012. Infrared Spectroscopy for the Detection of Adulteration in Foods. Infrared and Raman Spectroscopy in Forensic Science. John Wiley & Sons, Ltd. p. 593-602.",Ozen and Tokatli 2012
35819,Food Ingredients,Scholarly,Oils,Olive oil,Olive oil of non-authentic geographic origin,Replacement,2012,Review of methods: NIR with chemometrics,"Ozen B & Tokatli F. 2012. Infrared Spectroscopy for the Detection of Adulteration in Foods. Infrared and Raman Spectroscopy in Forensic Science. John Wiley & Sons, Ltd. p. 593-602.",Ozen and Tokatli 2012
35820,Food Ingredients,Scholarly,Oils,Olive oil,Oil of non-authentic botanical origin,Replacement,2012,Review of methods: NIR with chemometrics,"Ozen B & Tokatli F. 2012. Infrared Spectroscopy for the Detection of Adulteration in Foods. Infrared and Raman Spectroscopy in Forensic Science. John Wiley & Sons, Ltd. p. 593-602.",Ozen and Tokatli 2012
