adulterant,ingredient_category,pair_count,chem_count,cat_count
Surimi-based artificial crab meat,Oils,0,1,495
Surimi-based artificial crab meat,Milk,0,1,408
Surimi-based artificial crab meat,Spices,0,1,351
Surimi-based artificial crab meat,Other,0,1,221
Surimi-based artificial crab meat,Natural flavoring complexes,0,1,173
Surimi-based artificial crab meat,Sweeteners,0,1,173
Surimi-based artificial crab meat,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Surimi-based artificial crab meat,"Cereals, grains, and pulses",0,1,88
Surimi-based artificial crab meat,Dairy products and milk derivatives,0,1,85
Surimi-based artificial crab meat,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Surimi-based artificial crab meat,Meats,0,1,40
Surimi-based artificial crab meat,Preservatives,0,1,35
Surimi-based artificial crab meat,Protein-based ingredients,0,1,35
Surimi-based artificial crab meat,Functional food ingredients,0,1,34
Surimi-based artificial crab meat,Gums,0,1,30
Surimi-based artificial crab meat,Flavor chemicals,0,1,17
Surimi-based artificial crab meat,Animal feed,0,1,12
Surimi-based artificial crab meat,Emulsifiers,0,1,12
Surimi-based artificial crab meat,Colors,0,1,5
Surimi-based artificial crab meat,Nuts and nut-derived ingredients,0,1,5
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Natural flavoring complexes,1,1,173
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Oils,0,1,495
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Milk,0,1,408
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Spices,0,1,351
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Other,0,1,221
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Sweeteners,0,1,173
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds","Fruit juices, concentrates, jams, purees, and preserves",0,1,167
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Seafood,0,1,134
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds","Cereals, grains, and pulses",0,1,88
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Dairy products and milk derivatives,0,1,85
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds","Wines, musts, spirits, liquors, and vinegars",0,1,73
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Meats,0,1,40
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Preservatives,0,1,35
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Protein-based ingredients,0,1,35
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Functional food ingredients,0,1,34
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Gums,0,1,30
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Flavor chemicals,0,1,17
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Animal feed,0,1,12
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Emulsifiers,0,1,12
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Colors,0,1,5
"Sweet orange oil (Citrus sinensis) and orange terpenes, plus trace amounts of character compounds",Nuts and nut-derived ingredients,0,1,5
Sweet orange oil Brazil,Natural flavoring complexes,1,1,173
Sweet orange oil Brazil,Oils,0,1,495
Sweet orange oil Brazil,Milk,0,1,408
Sweet orange oil Brazil,Spices,0,1,351
Sweet orange oil Brazil,Other,0,1,221
Sweet orange oil Brazil,Sweeteners,0,1,173
Sweet orange oil Brazil,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Sweet orange oil Brazil,Seafood,0,1,134
Sweet orange oil Brazil,"Cereals, grains, and pulses",0,1,88
Sweet orange oil Brazil,Dairy products and milk derivatives,0,1,85
Sweet orange oil Brazil,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Sweet orange oil Brazil,Meats,0,1,40
Sweet orange oil Brazil,Preservatives,0,1,35
Sweet orange oil Brazil,Protein-based ingredients,0,1,35
Sweet orange oil Brazil,Functional food ingredients,0,1,34
Sweet orange oil Brazil,Gums,0,1,30
Sweet orange oil Brazil,Flavor chemicals,0,1,17
Sweet orange oil Brazil,Animal feed,0,1,12
Sweet orange oil Brazil,Emulsifiers,0,1,12
Sweet orange oil Brazil,Colors,0,1,5
Sweet orange oil Brazil,Nuts and nut-derived ingredients,0,1,5
Sweet orange oil with added (-)-limonene,Natural flavoring complexes,1,1,173
Sweet orange oil with added (-)-limonene,Oils,0,1,495
Sweet orange oil with added (-)-limonene,Milk,0,1,408
Sweet orange oil with added (-)-limonene,Spices,0,1,351
Sweet orange oil with added (-)-limonene,Other,0,1,221
Sweet orange oil with added (-)-limonene,Sweeteners,0,1,173
Sweet orange oil with added (-)-limonene,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Sweet orange oil with added (-)-limonene,Seafood,0,1,134
Sweet orange oil with added (-)-limonene,"Cereals, grains, and pulses",0,1,88
Sweet orange oil with added (-)-limonene,Dairy products and milk derivatives,0,1,85
Sweet orange oil with added (-)-limonene,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Sweet orange oil with added (-)-limonene,Meats,0,1,40
Sweet orange oil with added (-)-limonene,Preservatives,0,1,35
Sweet orange oil with added (-)-limonene,Protein-based ingredients,0,1,35
Sweet orange oil with added (-)-limonene,Functional food ingredients,0,1,34
Sweet orange oil with added (-)-limonene,Gums,0,1,30
Sweet orange oil with added (-)-limonene,Flavor chemicals,0,1,17
Sweet orange oil with added (-)-limonene,Animal feed,0,1,12
Sweet orange oil with added (-)-limonene,Emulsifiers,0,1,12
Sweet orange oil with added (-)-limonene,Colors,0,1,5
Sweet orange oil with added (-)-limonene,Nuts and nut-derived ingredients,0,1,5
Synthetic allyl isothiocyanate,Natural flavoring complexes,1,1,173
Synthetic allyl isothiocyanate,Oils,0,1,495
Synthetic allyl isothiocyanate,Milk,0,1,408
Synthetic allyl isothiocyanate,Spices,0,1,351
Synthetic allyl isothiocyanate,Other,0,1,221
Synthetic allyl isothiocyanate,Sweeteners,0,1,173
Synthetic allyl isothiocyanate,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic allyl isothiocyanate,Seafood,0,1,134
Synthetic allyl isothiocyanate,"Cereals, grains, and pulses",0,1,88
Synthetic allyl isothiocyanate,Dairy products and milk derivatives,0,1,85
Synthetic allyl isothiocyanate,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic allyl isothiocyanate,Meats,0,1,40
Synthetic allyl isothiocyanate,Preservatives,0,1,35
Synthetic allyl isothiocyanate,Protein-based ingredients,0,1,35
Synthetic allyl isothiocyanate,Functional food ingredients,0,1,34
Synthetic allyl isothiocyanate,Gums,0,1,30
Synthetic allyl isothiocyanate,Flavor chemicals,0,1,17
Synthetic allyl isothiocyanate,Animal feed,0,1,12
Synthetic allyl isothiocyanate,Emulsifiers,0,1,12
Synthetic allyl isothiocyanate,Colors,0,1,5
Synthetic allyl isothiocyanate,Nuts and nut-derived ingredients,0,1,5
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Natural flavoring complexes,1,1,173
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Oils,0,1,495
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Milk,0,1,408
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Spices,0,1,351
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Other,0,1,221
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Sweeteners,0,1,173
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde","Fruit juices, concentrates, jams, purees, and preserves",0,1,167
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Seafood,0,1,134
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde","Cereals, grains, and pulses",0,1,88
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Dairy products and milk derivatives,0,1,85
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde","Wines, musts, spirits, liquors, and vinegars",0,1,73
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Meats,0,1,40
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Preservatives,0,1,35
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Protein-based ingredients,0,1,35
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Functional food ingredients,0,1,34
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Gums,0,1,30
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Flavor chemicals,0,1,17
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Animal feed,0,1,12
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Emulsifiers,0,1,12
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Colors,0,1,5
"Synthetic benzaldehde, eugenol, and cinnamic aldehyde",Nuts and nut-derived ingredients,0,1,5
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Natural flavoring complexes,1,1,173
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Oils,0,1,495
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Milk,0,1,408
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Spices,0,1,351
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Other,0,1,221
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Sweeteners,0,1,173
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin","Fruit juices, concentrates, jams, purees, and preserves",0,1,167
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Seafood,0,1,134
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin","Cereals, grains, and pulses",0,1,88
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Dairy products and milk derivatives,0,1,85
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin","Wines, musts, spirits, liquors, and vinegars",0,1,73
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Meats,0,1,40
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Preservatives,0,1,35
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Protein-based ingredients,0,1,35
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Functional food ingredients,0,1,34
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Gums,0,1,30
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Flavor chemicals,0,1,17
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Animal feed,0,1,12
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Emulsifiers,0,1,12
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Colors,0,1,5
"Synthetic cinnamic aldehyde, methyl cinnamic aldehyde, and coumarin",Nuts and nut-derived ingredients,0,1,5
Synthetic color,"Cereals, grains, and pulses",1,1,88
Synthetic color,Oils,0,1,495
Synthetic color,Milk,0,1,408
Synthetic color,Spices,0,1,351
Synthetic color,Other,0,1,221
Synthetic color,Natural flavoring complexes,0,1,173
Synthetic color,Sweeteners,0,1,173
Synthetic color,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic color,Seafood,0,1,134
Synthetic color,Dairy products and milk derivatives,0,1,85
Synthetic color,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic color,Meats,0,1,40
Synthetic color,Preservatives,0,1,35
Synthetic color,Protein-based ingredients,0,1,35
Synthetic color,Functional food ingredients,0,1,34
Synthetic color,Gums,0,1,30
Synthetic color,Flavor chemicals,0,1,17
Synthetic color,Animal feed,0,1,12
Synthetic color,Emulsifiers,0,1,12
Synthetic color,Colors,0,1,5
Synthetic color,Nuts and nut-derived ingredients,0,1,5
Synthetic color additives,Spices,1,1,351
Synthetic color additives,Oils,0,1,495
Synthetic color additives,Milk,0,1,408
Synthetic color additives,Other,0,1,221
Synthetic color additives,Natural flavoring complexes,0,1,173
Synthetic color additives,Sweeteners,0,1,173
Synthetic color additives,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic color additives,Seafood,0,1,134
Synthetic color additives,"Cereals, grains, and pulses",0,1,88
Synthetic color additives,Dairy products and milk derivatives,0,1,85
Synthetic color additives,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic color additives,Meats,0,1,40
Synthetic color additives,Preservatives,0,1,35
Synthetic color additives,Protein-based ingredients,0,1,35
Synthetic color additives,Functional food ingredients,0,1,34
Synthetic color additives,Gums,0,1,30
Synthetic color additives,Flavor chemicals,0,1,17
Synthetic color additives,Animal feed,0,1,12
Synthetic color additives,Emulsifiers,0,1,12
Synthetic color additives,Colors,0,1,5
Synthetic color additives,Nuts and nut-derived ingredients,0,1,5
Synthetic colors,Dairy products and milk derivatives,1,1,85
Synthetic colors,Oils,0,1,495
Synthetic colors,Milk,0,1,408
Synthetic colors,Spices,0,1,351
Synthetic colors,Other,0,1,221
Synthetic colors,Natural flavoring complexes,0,1,173
Synthetic colors,Sweeteners,0,1,173
Synthetic colors,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic colors,Seafood,0,1,134
Synthetic colors,"Cereals, grains, and pulses",0,1,88
Synthetic colors,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic colors,Meats,0,1,40
Synthetic colors,Preservatives,0,1,35
Synthetic colors,Protein-based ingredients,0,1,35
Synthetic colors,Functional food ingredients,0,1,34
Synthetic colors,Gums,0,1,30
Synthetic colors,Flavor chemicals,0,1,17
Synthetic colors,Animal feed,0,1,12
Synthetic colors,Emulsifiers,0,1,12
Synthetic colors,Colors,0,1,5
Synthetic colors,Nuts and nut-derived ingredients,0,1,5
Synthetic decanal,Flavor chemicals,1,1,17
Synthetic decanal,Oils,0,1,495
Synthetic decanal,Milk,0,1,408
Synthetic decanal,Spices,0,1,351
Synthetic decanal,Other,0,1,221
Synthetic decanal,Natural flavoring complexes,0,1,173
Synthetic decanal,Sweeteners,0,1,173
Synthetic decanal,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic decanal,Seafood,0,1,134
Synthetic decanal,"Cereals, grains, and pulses",0,1,88
Synthetic decanal,Dairy products and milk derivatives,0,1,85
Synthetic decanal,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic decanal,Meats,0,1,40
Synthetic decanal,Preservatives,0,1,35
Synthetic decanal,Protein-based ingredients,0,1,35
Synthetic decanal,Functional food ingredients,0,1,34
Synthetic decanal,Gums,0,1,30
Synthetic decanal,Animal feed,0,1,12
Synthetic decanal,Emulsifiers,0,1,12
Synthetic decanal,Colors,0,1,5
Synthetic decanal,Nuts and nut-derived ingredients,0,1,5
Synthetic E-2-hexanal,Flavor chemicals,1,1,17
Synthetic E-2-hexanal,Oils,0,1,495
Synthetic E-2-hexanal,Milk,0,1,408
Synthetic E-2-hexanal,Spices,0,1,351
Synthetic E-2-hexanal,Other,0,1,221
Synthetic E-2-hexanal,Natural flavoring complexes,0,1,173
Synthetic E-2-hexanal,Sweeteners,0,1,173
Synthetic E-2-hexanal,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic E-2-hexanal,Seafood,0,1,134
Synthetic E-2-hexanal,"Cereals, grains, and pulses",0,1,88
Synthetic E-2-hexanal,Dairy products and milk derivatives,0,1,85
Synthetic E-2-hexanal,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic E-2-hexanal,Meats,0,1,40
Synthetic E-2-hexanal,Preservatives,0,1,35
Synthetic E-2-hexanal,Protein-based ingredients,0,1,35
Synthetic E-2-hexanal,Functional food ingredients,0,1,34
Synthetic E-2-hexanal,Gums,0,1,30
Synthetic E-2-hexanal,Animal feed,0,1,12
Synthetic E-2-hexanal,Emulsifiers,0,1,12
Synthetic E-2-hexanal,Colors,0,1,5
Synthetic E-2-hexanal,Nuts and nut-derived ingredients,0,1,5
Synthetic E-2-hexenol,Flavor chemicals,1,1,17
Synthetic E-2-hexenol,Oils,0,1,495
Synthetic E-2-hexenol,Milk,0,1,408
Synthetic E-2-hexenol,Spices,0,1,351
Synthetic E-2-hexenol,Other,0,1,221
Synthetic E-2-hexenol,Natural flavoring complexes,0,1,173
Synthetic E-2-hexenol,Sweeteners,0,1,173
Synthetic E-2-hexenol,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic E-2-hexenol,Seafood,0,1,134
Synthetic E-2-hexenol,"Cereals, grains, and pulses",0,1,88
Synthetic E-2-hexenol,Dairy products and milk derivatives,0,1,85
Synthetic E-2-hexenol,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic E-2-hexenol,Meats,0,1,40
Synthetic E-2-hexenol,Preservatives,0,1,35
Synthetic E-2-hexenol,Protein-based ingredients,0,1,35
Synthetic E-2-hexenol,Functional food ingredients,0,1,34
Synthetic E-2-hexenol,Gums,0,1,30
Synthetic E-2-hexenol,Animal feed,0,1,12
Synthetic E-2-hexenol,Emulsifiers,0,1,12
Synthetic E-2-hexenol,Colors,0,1,5
Synthetic E-2-hexenol,Nuts and nut-derived ingredients,0,1,5
Synthetic estragole,Flavor chemicals,1,1,17
Synthetic estragole,Oils,0,1,495
Synthetic estragole,Milk,0,1,408
Synthetic estragole,Spices,0,1,351
Synthetic estragole,Other,0,1,221
Synthetic estragole,Natural flavoring complexes,0,1,173
Synthetic estragole,Sweeteners,0,1,173
Synthetic estragole,"Fruit juices, concentrates, jams, purees, and preserves",0,1,167
Synthetic estragole,Seafood,0,1,134
Synthetic estragole,"Cereals, grains, and pulses",0,1,88
Synthetic estragole,Dairy products and milk derivatives,0,1,85
Synthetic estragole,"Wines, musts, spirits, liquors, and vinegars",0,1,73
Synthetic estragole,Meats,0,1,40
Synthetic estragole,Preservatives,0,1,35
Synthetic estragole,Protein-based ingredients,0,1,35
Synthetic estragole,Functional food ingredients,0,1,34
Synthetic estragole,Gums,0,1,30
Synthetic estragole,Animal feed,0,1,12
Synthetic estragole,Emulsifiers,0,1,12
