,classification,date_case,date_last_change,reference,country,type,category,subject
1718,information,24/03/2005,,2005.ASQ,France,food,herbs and spices,unauthorised colour Sudan 1 (268 mg/kg - ppm) in curry Bombay from India
1719,information,24/03/2005,,2005.ASL,Germany,food,meat and meat products (other than poultry),too high content of nitrite (281 mg/kg - ppm) in raw salted bovine meat product from Switzerland
1720,information,23/03/2005,06/12/2011,2005.ASF,United Kingdom,food,fruits and vegetables,too high content of erucic acid (19.6 %) in lemon pickle & garlic pickle from India
1721,information,23/03/2005,06/12/2011,2005.ASE,United Kingdom,food,fruits and vegetables,too high content of erucic acid (12.2 % in oil) in Karela pickle in oil from India
1722,information,23/03/2005,29/03/2010,2005.ARU,Italy,food,herbs and spices,unauthorised colour Sudan 1 (448 mg/kg - ppm) in chilli from Ghana
1723,information,23/03/2005,,2005.ARS,Germany,food,animal nutrition - (obsolete),animal protein (presence) in supplementary feed for dairy cattle from Germany
1724,information,21/03/2005,06/12/2011,2005.AQY,United Kingdom,food,fruits and vegetables,too high content of erucic acid (23.1 %) in kerala pickle from India
1725,information,21/03/2005,,2005.AQZ,France,food,fats and oils,unauthorised colour Sudan 4 (5.6 mg/kg - ppm) in red palm oil from Togo
1726,alert,18/03/2005,,2005.176,Latvia,food,fruits and vegetables,too high content of nitrate (5969 mg/kg - ppm) in lettuce from Lithuania
1727,alert,18/03/2005,,2005.171,Germany,food,fruits and vegetables,high content of iodine (189 mg/kg - ppm) in seaweed from the Republic of Korea via the Netherlands
1728,alert,17/03/2005,,2005.169,Germany,food,water for human consumption (other),"too high content of nitrite (3.5 mg/kg - ppm),of boron (9.3 mg/kg - ppm),of barium (3.0 mg/kg - ppm) and of fluoride (6.5 mg/kg - ppm) in table water with added carbon dioxide from Georgia"
1729,information,16/03/2005,,2005.AQC,United Kingdom,food,prepared dishes and snacks,unauthorised colour Sudan 1 (0.135 mg/kg - ppm) in chicken pizza made with harissa sauce from the United Kingdom
1730,alert,16/03/2005,,2005.167,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (3 µg/kg - ppb) in marinade made with worcester sauce from Germany
1731,alert,16/03/2005,,2005.165,Germany,food,fats and oils,unauthorised colour Sudan 1 (6.8 mg/kg - ppm) in edible oil made from grape kernels with chilli from Italy
1732,alert,15/03/2005,,2005.163,Germany,food,fats and oils,unauthorised colour Sudan 4 (15.9 mg/kg - ppm) in natural zomi palm oil from Ghana
1733,information,10/03/2005,,2005.APM,Germany,food,herbs and spices,unauthorised colour Rhodamine B (>50 mg/kg - ppm) in sumak from Turkey
1734,alert,09/03/2005,14/09/2011,2005.144,Germany,food,fruits and vegetables,high content of iodine (5.4 g/kg) in dried sea algae from China via the Netherlands
1735,information,07/03/2005,,2005.AOT,United Kingdom,food,poultry meat and poultry meat products,unauthorised colour Sudan 1 in frozen cooked mexican chicken meat from the United Kingdom
1736,alert,07/03/2005,,2005.138,Italy,food,cereals and bakery products,unauthorised colours Sudan 1 (12.9 mg/kg - ppm) and Sudan 4 (0.800 mg/kg - ppm) in pasta with chilli pepper from Italy
1737,information,04/03/2005,,2005.AOQ,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (18 µg/kg - ppb) in sauces from Germany
1738,alert,04/03/2005,,2005.129,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (3 µg/kg - ppb) in sauces from Germany
1739,alert,04/03/2005,,2005.128,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in sauces from Germany
1740,alert,04/03/2005,,2005.127,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (2 µg/kg - ppb) in sauces from Germany
1741,alert,04/03/2005,,2005.126,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (8 µg/kg - ppb) in sauces from Germany
1742,alert,04/03/2005,,2005.125,United Kingdom,food,other food product / mixed,unauthorised colour Sudan 1 in various food containing Worcester sauce from the United Kingdom
1743,information,03/03/2005,,2005.AOE,Germany,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in sweet and sour marinade containing Worcester sauce from Germany
1744,alert,03/03/2005,,2005.124,United Kingdom,food,herbs and spices,unauthorised colour Sudan 1 in spice mixes from the United Kingdom
1745,alert,03/03/2005,,2005.121,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in worcester sauce from the United Kingdom
1746,alert,02/03/2005,,2005.120,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in various sauces containing worcester sauce from the United Kingdom
1747,alert,02/03/2005,,2005.119,Germany,food,fats and oils,unauthorised colour Sudan 4 (29.4 mg/kg - ppm) in palm oil from Ghana via the Netherlands
1748,information,01/03/2005,,2005.ANM,Germany,food,fats and oils,unauthorised colour Sudan 4 (10.3 mg/kg - ppm) in palm oil from Ghana
1749,alert,01/03/2005,,2005.115,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in sticky barbecue marinade from the United Kingdom
1750,alert,28/02/2005,,2005.112,United Kingdom,food,other food product / mixed,unauthorised colour Sudan 1 in various foods containing Worcester sauce from the United Kingdom
1751,alert,26/02/2005,,2005.111,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in worcester sauce from the United Kingdom
1752,alert,26/02/2005,,2005.110,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in worcester sauce from the United Kingdom
1753,alert,26/02/2005,,2005.109,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in worcester sauce from the United Kingdom
1754,alert,25/02/2005,,2005.107,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (155 + 191 in the chilli powder used mg/kg - ppm) in rich & fruity sauce and in spicy sweet pickle from the United Kingdom
1755,alert,24/02/2005,,2005.104,Finland,food,"dietetic foods, food supplements, fortified foods",too high content of vitamin D (1680 µg/kg - ppb) in powdered formula for infants for special medical purposes from Finland
1756,information,23/02/2005,,2005.AME,Germany,food,fats and oils,unauthorised colour Sudan 4 (17 mg/kg - ppm) in palm oil from Ghana
1757,alert,23/02/2005,,2005.097,Germany,food,fats and oils,unauthorised colour Sudan 4 (17 mg/kg - ppm) in palm oil from Ghana
1758,alert,23/02/2005,,2005.094,Germany,food,fruits and vegetables,high content of iodine (279 mg/kg - ppm) in dried algae from the Republic of Korea
1759,alert,21/02/2005,15/01/2015,2005.092,Austria,food,fruits and vegetables,"high content of cyanide (350 mg/kg - ppm) in bitter apricot kernels (wild cultivation, Pakistan-Hunza) from Pakistan, via Germany"
1760,alert,21/02/2005,,2005.091,Norway,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 in barbecue sauce from the United Kingdom
1761,information,18/02/2005,,2005.AKY,Germany,food,fats and oils,unauthorised colour Sudan 4 (14 mg/kg - ppm) in palm oil from Ghana
1762,alert,18/02/2005,,2005.090,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (80 mg/kg - ppm) in Worcestershire sauce from the United Kingdom
1763,information,17/02/2005,,2005.AKS,Germany,food,fruits and vegetables,high content of iodine (161 mg/kg - ppm) in dried algae (Undaria pinnatifida) from Japan
1764,alert,17/02/2005,,2005.084,Germany,food,fats and oils,"unauthorised colour Sudan 4 (24; 11; 19; 11 mg/kg - ppm) in palm oil from Nigeria and from Ghana, via the Netherlands"
1765,information,16/02/2005,,2005.AKG,Italy,food,herbs and spices,unauthorised colours Sudan 1 (presence) and Sudan 4 (presence) in curry powder from India
1766,information,15/02/2005,,2005.AJY,Italy,food,herbs and spices,unauthorised colours Sudan 1 (presence) and Sudan 4 (presence) in curry powder from India
1767,alert,15/02/2005,,2005.079,Netherlands,food,fats and oils,unauthorised colour Sudan 4 (17.8 mg/kg - ppm) in red palm oil from Ghana via Germany
1768,alert,15/02/2005,,2005.078,Netherlands,food,fats and oils,unauthorised colour Sudan 4 (18.1 mg/kg - ppm) in red palm oil from Ghana
1769,alert,15/02/2005,,2005.077,Netherlands,food,fats and oils,unauthorised colour Sudan 4 (5.9 mg/kg - ppm) in red palm oil from Ghana via Belgium
1770,information,14/02/2005,25/01/2008,2005.AJM,Italy,food,fish and fish products,"carbon monoxide treatment (20683 µg/kg - ppb) of defrosted tuna loins manufactured in Spain, raw material from Indonesia"
1771,information,14/02/2005,28/11/2007,2005.AJQ,Italy,food,fish and fish products,carbon monoxide treatment (10974 µg/kg - ppb) of defrosted tuna loins (Thunnus albacares) from Vietnam via Spain and via the Netherlands
1772,alert,11/02/2005,,2005.071,Germany,food,fruits and vegetables,high content of iodine (2223 mg/kg - ppm) in dried seaweed from China via the Netherlands
1773,information,10/02/2005,,2005.AIS,Denmark,food,herbs and spices,unauthorised colour Sudan 1 (62 mg/kg - ppm) in mild curry powder from the United Kingdom
1774,alert,10/02/2005,,2005.065,France,food,fats and oils,unauthorised colour Sudan 4 (4 mg/kg - ppm) in pure palm oil from Ghana
1775,information,09/02/2005,,2005.AIJ,Italy,food,fats and oils,unauthorised colour Sudan 4 (presence) in palm oil from Ghana
1776,information,08/02/2005,,2005.AIB,France,food,fats and oils,unauthorised colour Sudan 4 (7 mg/kg - ppm) in spiced pure palm oil from Ghana
1777,alert,08/02/2005,,2005.064,France,food,herbs and spices,unauthorised colours Sudan 1 (578 mg/kg - ppm) and Sudan 4 (330 mg/kg - ppm) in powdered hot spices (Aci Toz Biber) from Turkey via Germany
1778,alert,02/02/2005,03/02/2009,2005.050,Ireland,food,fruits and vegetables,high content of iodine (22911 mg/kg - ppm) in dried seaweed from the Republic of Korea via Germany
1779,alert,02/02/2005,,2005.052,Germany,food,"soups, broths, sauces and condiments","unauthorised colour Sudan 1 (0,9 mg/kg - ppm) in Georgian sauce from the Russian Federation"
1780,information,31/01/2005,06/12/2011,2005.AGM,United Kingdom,food,"soups, broths, sauces and condiments",too high content of erucic acid (25.1 %) in chilli black bean sauce from China
1781,information,31/01/2005,06/12/2011,2005.AGK,United Kingdom,food,fruits and vegetables,too high content of erucic acid (19.4; 17.1 %) in satkora pickle from Bangladesh
1782,information,31/01/2005,06/12/2011,2005.AGI,United Kingdom,food,"soups, broths, sauces and condiments",too high content of erucic acid (19.1; 32.9; 20.1; 15.6; 9; 19.9; 27 (in oil) %) in hot pepper sauce from China
1783,information,31/01/2005,06/12/2011,2005.AGF,United Kingdom,food,fruits and vegetables,too high content of erucic acid (15.9 %) in pickles from India
1784,information,28/01/2005,,2005.AFX,United Kingdom,food,fats and oils,unauthorised colours Sudan 3 (0.3 mg/kg - ppm) and Sudan 4 (0.5 mg/kg - ppm) in palm oil from the Gambia
1785,information,27/01/2005,06/12/2011,2005.AFS,Spain,food,fruits and vegetables,"too high content of erucic acid (48,40 %) in canned vegetables from Pakistan"
1786,information,27/01/2005,,2005.AFR,Germany,food,fruits and vegetables,high content of iodine (275 mg/dm²) in dried algae from Japan
1787,information,27/01/2005,,2005.AFN,Spain,food,herbs and spices,unauthorised colours Sudan 1 (3.0 mg/kg - ppm) and Sudan 4 (18.0 mg/kg - ppm) in masala spices from Pakistan
1788,information,26/01/2005,,2005.AEZ,Germany,food,fats and oils,unauthorised colour Sudan 4 (24 mg/kg - ppm) in pure palm oil from Ghana
1789,information,24/01/2005,,2005.AEN,United Kingdom,food,herbs and spices,unauthorised colour Sudan 4 (18 mg/kg - ppm) in sojok spices from Lebanon
1790,information,24/01/2005,,2005.AEM,United Kingdom,food,fruits and vegetables,unauthorised colour Sudan 1 (60 µg/kg - ppb) in green chilli pickle from India
1791,information,21/01/2005,,2005.AEE,France,food,herbs and spices,unauthorised colours Sudan 1 (97 mg/kg - ppm) and Sudan 4 (8 mg/kg - ppm) in powdered mixed spices from Mauritius
1792,information,21/01/2005,,2005.AED,France,food,herbs and spices,unauthorised colour Sudan 1 (63 mg/kg - ppm) in powdered mixed spices (massala) from Mauritius
1793,information,21/01/2005,,2005.AEC,France,food,herbs and spices,unauthorised colour Sudan 1 (200 mg/kg - ppm) in powdered mixed spices from Mauritius
1794,information,21/01/2005,,2005.AEB,France,food,herbs and spices,unauthorised colours Sudan 1 (116 mg/kg - ppm) and Sudan 4 (26 mg/kg - ppm) in powdered mixed spices (massala) from Mauritius
1795,alert,21/01/2005,,2005.039,Sweden,food,fats and oils,unauthorised colour Sudan 4 (43 mg/kg - ppm) in red pure palm oil from Western Africa via France
1796,information,20/01/2005,,2005.ADS,United Kingdom,food,fats and oils,unauthorised colour Sudan 4 (10.8 mg/kg - ppm) in palm oil from Ghana
1797,alert,20/01/2005,,2005.038,Sweden,food,"dietetic foods, food supplements, fortified foods",diet pills from unknown origin containing usnic acid
1798,information,18/01/2005,,2005.ADI,Germany,food,fats and oils,unauthorised colour Sudan 4 (15 mg/kg - ppm) in palm oil from Ghana
1799,information,14/01/2005,,2005.ACR,Germany,food,herbs and spices,unauthorised colour Sudan 4 (627 mg/kg - ppm) in crushed chilli from unknown origin
1800,information,14/01/2005,,2005.ACQ,Germany,food,herbs and spices,unauthorised colour Sudan 4 (442 mg/kg - ppm) in crushed chilli from unknown origin via Belgium
1801,information,12/01/2005,,2005.ACC,Sweden,food,herbs and spices,unauthorised colours Sudan 1 and Sudan 4 in sweet curry from Lebanon
1802,alert,12/01/2005,,2005.021,Italy,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (0.232 mg/kg - ppm) in sauce containing chilli pepper from Italy
1803,information,11/01/2005,,2005.ACA,Germany,food,fats and oils,unauthorised colour Sudan 4 (14 mg/kg - ppm) in pure natural red palm oil from Ghana
1804,alert,11/01/2005,,2005.015,Germany,food,fats and oils,unauthorised colour Sudan 4 (22 mg/kg - ppm) in 100% natural palm oil from Ghana via Belgium
1805,alert,11/01/2005,,2005.014,Italy,food,herbs and spices,unauthorised colours Sudan 1 (168 mg/kg - ppm) and Sudan 4 (9.4 mg/kg - ppm) in ground chilli pepper from Italy
1806,information,05/01/2005,,2005.ABF,Germany,food,fruits and vegetables,high content of iodine (167 mg/kg - ppm) in dried algae from Japan
1807,alert,05/01/2005,,2005.009,Germany,food,fats and oils,unauthorised colour Sudan 4 (45 mg/kg - ppm) in palm oil from Ghana via the United Kingdom and via the Netherlands
1808,alert,04/01/2005,,2005.004,Belgium,food,"dietetic foods, food supplements, fortified foods",unauthorised substance acetildenafil (analogue of sildenafil - active compound Viagra) in food supplement from China via the Netherlands and via Switzerland
1809,information,03/01/2005,,2005.AAP,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (3 mg/kg - ppm) in garlic curry sauce from India
1810,alert,28/12/2004,,2004.703,Germany,food,fats and oils,unauthorised colour Sudan 4 (13.9 mg/kg - ppm) in palm oil
1811,alert,28/12/2004,,2004.702,Germany,food,fruits and vegetables,high content of iodine (254 mg/kg - ppm) in algae
1812,information,27/12/2004,,2004.CVM,Germany,food,fish and fish products,carbon monoxide treatment (955; 1796 µg/kg - ppb) of tuna fillets
1813,information,27/12/2004,,2004.CVK,Austria,food,herbs and spices,unauthorised colours Sudan 1 (39.1 mg/kg - ppm) and Sudan 4 (17.1 mg/kg - ppm) in red paprika powder
1814,alert,27/12/2004,,2004.701,Germany,food,fats and oils,unauthorised colour Sudan 4 (4.7 mg/kg - ppm) in pure palm oil
